"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Bangladesh","BGD","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","13.7283185562234","8.35372754425218","11.4180637610575","14.2546768180605","13.3864442139578","13.906028173072","14.1968893463496","14.0728965183752","14.0575732190524","17.5057063846976","21.104559839838","19.5926033985971","20.1979115796951","20.8107917938397","21.484808836741","22.878190439802","22.4466391322843","24.0087114615132","24.8676501147129","26.2049500333029","28.9521640750639","28.827915737296","25.6338800863882","25.9368786504287","26.2325061615944","27.8851595216238","30.5539892604712","40.2671476674779","42.740177242997","43.9885771769768","45.6229943594212","47.4210681471904","50.4759985553139","50.2819117580457","51.1876270713566","54.8817155926531","58.7459016095395","59.8117683130297","60.7424608277603","61.3999142957444","63.3375540979273","64.5065520747659","54.9691444990129","55.8375416123996","54.8325562875275","54.870247928732","57.7630649896826","56.6372785923275","54.117700850947",
"Bulgaria","BGR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5305821665439","76.3899402390438","78.9678822348612","79.7028158295282","46.1268016903966","60.2352662542253","31.2494926403493","25.1198165323874","30.0908048481216","35.0458953069311","40.066239654267","40.9402398805097","45.7609660114082","50.4620036597392","53.724229665544","59.8066319263632","66.2925103042015","62.8989652003611","65.223769433968","67.7651364638355","70.1661247708243","74.6821031241657","81.7552554162833","80.8151832992255","82.5530493917087","83.4400988668776","83.440437168384","84.802578027516","85.1092985338703","94.2495566943189","90.4790388018099","",
"Bahrain","BHR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","48.4812192384077","58.3437380167191","32.3134665888532","61.0902876673312","56.367722165475","65.7859587794043","77.1255554587436","75.9331249751549","72.3797859349185","72.4464789701934","58.5221327967807","66.0682145532062","67.3131437527989","65.0211220784534","64.3656222238644","65.8120881063967","65.0469016713988","67.4192574280879","80.822330222356","78.5981152278817","63.2899505524335","69.806373238915","72.0670555229044","66.3963180784462","58.236755834803","58.5041409673617","58.005487374583","68.8086868825332","69.5995779586855","82.5448098905826","81.3751074399655","75.1857670979667","73.2138934105074","74.8608073338107","77.7096619504245","86.0202620290808","","","","","","","",
"Bahamas, The","BHS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","37.2749211063672","34.0315106580167","32.9961632368329","34.6082247419191","30.9136980175883","32.9696394686907","38.3428379738343","42.5634636349478","39.3548387096774","38.2388274867852","32.2249489186744","31.5434733767693","32.7655099894848","34.2203636824431","35.2435364727609","32.7176522463378","30.452020099626","31.4095045500506","33.0950638575926","34.5470030874055","34.3043762246897","38.7586860391661","42.058267655794","44.3969121904149","51.8402328589909","53.476526541884","55.1706036745407","55.3671377112774","38.9637354793473","41.9728912577087","41.2695685897861","42.9197409264196","43.7205376883153","42.1679150020943","43.7729493161851","46.8311892827287","47.784713608914","49.8168137893727","52.7229303262092","55.9804294128824","60.0142657353866","60.9166620442641","62.222641490698","58.2472832423861","59.6281289052145","56.6270881613443","54.0928132683395","58.4036831534874","56.7500104855756","","","","","",
"Bosnia and Herzegovina","BIH","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4779157304897","25.1783812772668","27.0364490272354","21.8926628587607","36.2866054945518","36.2690472130266","37.3176723312036","42.702229367494","45.7503518048637","49.3677830561499","53.012614165276","48.7445903658457","51.2493933046102","53.7242906558004","54.9625473876933","56.8579492253314","60.0983429763386","63.1204518979563","64.4586687462568","66.7354662027771","69.5421258679798","71.2722896711044","73.5860915688439","81.3447309820592","80.587944038607","72.8873063359423",
"Belarus","BLR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0052992749958","14.7726667380542","14.2499401060264","15.7509625439577","30.9405445617173","16.7029599473111","17.6675021579189","14.9202713314933","14.6089847426956","16.1186162169628","17.6818998315724","19.3194242558835","22.0846831594484","25.2209559379737","23.8546185862172","26.8187235249449","29.4840203724149","36.1910930690491","29.4537701826843","28.8221408448184","29.7152770200673","36.3628960960961","35.7402034226534","37.6825517130442","35.3441046435579","36.0045823827564","33.9302158681815","30.7280369065859","",
"Belize","BLZ","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","33.1235539102267","31.2069698257544","34.0902421129861","31.5998023715415","27.3307496328212","30.0403098893816","34.3207072085637","38.5623484752372","36.0641370942976","39.439674522717","42.9756180972477","42.9855913537454","39.3810105569423","38.9112199168914","30.0996360327571","30.4003338898164","29.6643835616438","28.2901464713715","29.8461438755671","33.2505192425168","34.3850851438638","37.6237903225806","37.8325492341357","41.0574871794872","40.3245071684588","42.6427343078246","41.4031630170316","41.2690292758089","43.6221302626844","44.1993499828943","47.590017056926","51.1821977741745","56.8720311749566","62.2782262886046","60.1316237400058","60.4888021173399","64.2016177052023","61.0143669714215","62.4896370928438","65.0102803415517","65.3141863444764","64.2906941913823","65.1688882490281","65.3292241870474","84.9471627605769","79.704854311459","72.7661005309634",
"Bermuda","BMU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","9.70082607724939","10.5316091954023","10.9780364182467","12.231520223152","13.1951106297385","13.857938718663","15.7635220125786","14.9515536251253","14.8400706436421","15.0950742484607","15.8351266346631","17.3532575291948","17.0113636363636","14.9406457739791","12.9657830866606","13.9546531443535","18.1142188157389","19.8432975642991","19.2560038296854","18.4362044119277","20.7838990477517","20.3635974200631","27.1190033545237","21.1071237019687","20.9511180243924","12.142047997697","10.7361999839133","17.8266066230389","18.8431814678593","19.4778509591016","24.4743037788026","29.7776593940152","34.8010262193987","41.8787066387135","46.0375691038907","42.4922259133467","51.0278982209993","54.7179177861923","55.1987792417582","55.4037082624968","52.1769138021437","63.478429025317","56.7448767192623","59.3469065277089","50.0696742124679","51.5273082664293","53.36272918429","60.333265491656","64.207384597071","70.1103985691524","69.7187384776906","71.1065192908019","75.3900148041806","78.6599622330564","84.5230679036935","95.6178161105184","92.9693808824292","92.5313009360763","89.7069553265835","86.9940314874398","106.136811230536","102.329932259413","",
"Brazil","BRA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","21.9317537396174","21.8578056999365","22.2618824718267","20.3875654892367","18.5705129807228","19.8162299582071","16.3022185674278","18.7586823324962","19.3520938598711","19.3494055322413","19.4081470928611","20.1319326422213","18.7546455329118","18.1699446212164","16.9096613214884","17.1507371368301","15.3002233080735","14.5207866587508","14.5690962575126","15.2988406764672","11.7686507130263","11.5299152374023","10.4682104319165","10.9858330200478","12.785222194119","14.3689168067947","20.8799625638871","20.6593216072822","80.4476356609773","111.325303911187","30.3945142169109","35.0296013245953","60.9324088168595","93.658846471248","45.4613037988532","32.4485468783574","35.1184815615403","36.9651290490051","39.3317317435018","42.8110542091901","46.4865878084167","58.6361717179962","55.0049821710286","56.5263637987962","56.3320651081006","60.1330444603556","63.2497794650546","68.3591986213492","70.4894529694388","76.0904194374089","74.2193801418355","76.825275137052","79.052862020896","78.6265278092152","81.906564014111","88.0696276444147","93.8211379438764","93.059558109052","93.7130340291238","96.0578504200866","109.154217111999","104.784306950729","106.527070910818",
"Barbados","BRB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","46.1694469966327","42.5766301799146","44.7131528061923","43.2343426982916","47.9229147088843","50.0148334940295","37.8020628683694","39.3668005354752","40.9841947885519","42.9259855189059","42.3156146179402","44.1255731922399","43.33633151301","46.4428238039673","48.5145364783324","45.0121437422553","50.9612058314801","50.3754921259843","55.0927439959121","53.8219277108434","55.5199907557199","56.4382148463781","62.4354228018511","62.6995024875622","60.0195905400635","61.3653360282971","65.2549436182383","87.7336388934359","99.5281345565749","100.781570338059","104.920162578023","110.596216782301","105.514342976923","115.117843276009","113.747011013819","122.577635861131","","","102.671038448545","105.000672712691","107.886863074461","113.804398234142","115.878771755812","113.783945919702","111.058281983758","109.474414702998","133.818351558827","136.772566847326","",
"Brunei Darussalam","BRN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.0351545466205","85.7254594034289","77.834118859458","76.0608224776313","72.4977726841398","72.1019359777636","57.7549325540225","51.3351235350986","54.0871720688572","53.6329411647768","76.8438016759014","67.2711868468978","59.3794139910355","58.6564677483239","62.5747893063002","67.4985743417918","80.8041166850124","92.5969502542094","86.6851869365549","81.5787070105437","84.7187705401513","93.5750183604324","84.5793431507984","70.072200552787",
"Bhutan","BTN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","20.511321593644","20.1335809299088","22.9739531353127","20.6766161717063","17.5602510786261","19.0970285629215","22.7278540220528","21.4179577384276","25.5797171050538","25.4882739003641","28.1829876399169","29.4828716861064","34.4891519950029","32.924305240047","43.9846614800224","42.7472225708323","49.2347989630324","52.0848399627579","49.2091129640149","60.5712051820202","57.2745477894508","60.523753591671","60.1876390657954","63.3166382993857","58.0786398118168","66.2706231613947","74.5786314929692","73.41068954025","65.4015476459069","60.2853535003463","57.849881013889","64.4062229280419","60.5872486313725","66.313733004941","70.7347568601336","71.8693844600361","75.7223029953633","100.451044912282","94.961288641704","",
"Botswana","BWA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","26.6383307573416","28.5535831689678","24.7364761223029","29.7807542651901","28.7259717421624","25.2084585420145","23.5050954499785","24.5946261227982","22.8974892151082","26.2806761121196","23.1636669341587","30.7122291256251","25.4009677819596","28.9246887849941","21.9202109934986","27.4563874164915","28.3321711496473","21.037855501396","20.9218512234796","20.4782602064937","19.794537974173","22.3896812492498","28.2630557202134","28.5009502629981","24.8162094619534","39.3992277756433","45.2485422384937","47.8783144545501","46.8841420622167","44.4258385493897","42.4813576164307","49.7863917216888","53.5475302533667","53.4769363816476","49.9227194246318","43.3206056577116","46.3360841335406","44.5408963251605","40.2145223107546","48.8432930350265","42.9088545386839","43.4852588305467","45.1835202596699","47.1185707175516","52.3733136847266","45.3774543023425","39.9895318674646",
"Central African Republic","CAF","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","13.0283908384002","12.3850556562131","15.0677506775068","14.7164948453608","15.4838709677419","16.8489217701129","15.7376479869261","16.2350464647087","15.4333510931346","17.1155973282482","17.1382411127871","19.7980387451604","16.6194862777916","17.7610842159104","16.4595449622956","16.4028842997233","18.2098311524885","21.7535644050034","24.0280722883657","17.6730284195005","19.3418078332085","18.7308938639315","14.7810420929365","15.105481323669","16.8578331144616","15.1382356376145","16.288481177947","15.7665294260111","15.2411295864034","15.3166917743891","17.8347044901589","24.3958643689057","21.5930093669454","24.4534835453449","21.2536837854973","17.0925014412555","17.6049688095486","17.0347976402063","15.914628060427","14.9328716787466","14.3866672329731","16.0606210396852","18.0693378091793","15.9233900693061","14.0040339877604","15.1768159629271","15.5031081709309","16.5114673317348","17.3376006183327","15.7845783384482","25.5729526376708","26.1656430570193","25.7138497015735","25.208041304983","24.9906093454464","27.8010918950905","28.7013697066065","31.0917934655786","34.1857652363234","",
